Genome_ID	OSD1	OSD124	OSD95	TARA_004_40m_0.22-1.6_prok	TARA_004_5m_0.22-1.6_prok	TARA_007_42m_0.22-1.6_girus	TARA_007_5m_0.22-1.6_girus	TARA_009_55m_0.22-1.6_girus	TARA_018_5m_0.22-1.6_prok	TARA_023_55m_0.22-1.6_prok	TARA_023_5m_0.22-1.6_prok	TARA_025_50m_0.22-1.6_prok	TARA_032_80m_0.22-1.6_prok	TARA_034_60m_0.22-1.6_prok	TARA_036_17m_0.22-1.6_prok	TARA_037_600m_0.1-0.22_girus	TARA_038_340m_0.1-0.22_girus	TARA_039_270m_0.1-0.22_girus	TARA_039_270m_0.22-1.6_prok	TARA_042_80m_0.22-1.6_prok	TARA_056_1000m_0.22-3_prok	TARA_057_5m_0.22-3_prok	TARA_062_5m_0.22-3_prok	TARA_064_1000m_0.22-3_prok	TARA_064_5m_0.22-3_prok	TARA_064_65m_0.22-3_prok	TARA_065_30m_0.22-3_prok	TARA_065_5m_0.22-3_prok	TARA_065_850m_0.22-3_prok	TARA_066_30m_0.22-3_prok	TARA_066_5m_0.22-3_prok	TARA_067_5m_0.22-0.45_girus	TARA_067_5m_0.22-3_prok	TARA_067_5m_0.45-0.8_girus	TARA_068_50m_0.22-0.45_girus	TARA_068_50m_0.22-3_prok	TARA_068_50m_0.45-0.8_girus	TARA_068_5m_0.22-0.45_girus	TARA_068_5m_0.22-3_prok	TARA_068_5m_0.45-0.8_girus	TARA_068_700m_0.22-3_prok	TARA_068_700m_0.45-0.8_girus	TARA_070_5m_0.22-0.45_girus	TARA_070_5m_0.22-3_prok	TARA_070_5m_0.45-0.8_girus	TARA_070_800m_0.22-0.45_girus	TARA_070_800m_0.22-3_prok	TARA_070_800m_0.45-0.8_girus	TARA_072_100m_0.22-3_prok	TARA_072_800m_0.22-3_prok	TARA_076_150m_0.22-0.45_girus	TARA_076_150m_0.22-3_prok	TARA_076_150m_0.45-0.8_girus	TARA_076_800m_0.22-3_prok	TARA_076_800m_0.45-0.8_girus	TARA_078_120m_0.22-0.45_girus	TARA_078_120m_0.22-3_prok	TARA_078_120m_0.45-0.8_girus	TARA_078_5m_0.22-0.45_girus	TARA_078_800m_0.22-3_prok	TARA_078_800m_0.45-0.8_girus	TARA_085_790m_0.22-3_prok	TARA_098_188m_0.22-3_prok	TARA_098_488m_0.22-3_prok	TARA_110_380m_0.22-3_prok	TARA_110_50m_0.22-3_prok	TARA_111_350m_0.22-3_prok	TARA_112_696m_0.22-3_prok	TARA_122_115m_0.1-0.22_girus	TARA_122_115m_0.22-0.45_girus	TARA_122_600m_0.1-0.22_girus	TARA_122_600m_0.22-0.45_girus	TARA_122_600m_0.45-0.8_girus	TARA_123_150m_0.1-0.22_girus	TARA_123_150m_0.22-0.45_girus	TARA_123_150m_0.45-0.8_girus	TARA_123_5m_0.22-0.45_girus	TARA_123_5m_0.45-0.8_girus	TARA_124_120m_0.1-0.22_girus	TARA_124_120m_0.22-0.45_girus	TARA_124_120m_0.45-0.8_girus	TARA_124_5m_0.22-0.45_girus	TARA_124_5m_0.45-0.8_girus	TARA_125_140m_0.1-0.22_girus	TARA_125_140m_0.22-0.45_girus	TARA_125_5m_0.22-0.45_girus	TARA_125_5m_0.45-0.8_girus	TARA_128_40m_0.22-3_prok	TARA_128_5m_0.22-3_prok	TARA_132_115m_0.22-3_prok	TARA_132_550m_0.22-3_prok	TARA_133_650m_0.22-3_prok	TARA_141_5m_0.22-3_prok	TARA_142_125m_0.22-3_prok	TARA_142_5m_0.22-3_prok	TARA_142_640m_0.22-3_prok	TARA_145_590m_0.22-3_prok	TARA_145_5m_0.22-3_prok	TARA_146_5m_0.22-3_prok	TARA_146_640m_0.22-3_prok	TARA_150_40m_0.22-3_prok	TARA_151_80m_0.22-3_prok	TARA_152_5-160m_0.22-3_prok	TARA_152_5m_0.22-3_prok	TARA_152_800m_0.22-3_prok	TARA_155_40m_0.22-3_prok	TARA_155_5m_0.22-3_prok	TARA_155_751m_0.22-3_prok	TARA_158_651m_0.22-3_prok	TARA_163_499m_0.22-3_prok	TARA_163_5m_0.22-3_prok	TARA_168_10-100m_0.22-3_prok	TARA_175_199m_0.22-3_prok	TARA_189_299m_0.22-3_prok	TARA_201_441m_0.22-3_prok	TARA_205_491m_0.22-3_prok	TARA_206_411m_0.22-3_prok	TARA_209_351m_0.22-3_prok	TARA_210_391m_0.22-3_prok	TARA_210_5m_0.22-3_prok	A3-09-1000m-34An	A3-09-300m-34An	A3-09-3500m-34An	A4-07-0m-34An	A4-07-1000m-34An	A4-07-3000m-34An	A5-10-0m-34An	A5-10-1000m-34An	A5-10-300m-34An	A5-10-3500m-34An	AT04-0m-8Ar	AT04-3000m-8Ar	AT04-300m-8Ar	B08-1000m-8Ar	B08-3200m-8Ar	BB08-0m-8Ar	BB08-300m-8Ar	BB08-3300m-8Ar	ICE04-1000m-9Ar	ICE04-100m-9Ar	ICE04-2280m-9Ar	LB01-1000m-8Ar	LB01-300m-8Ar	N02-1500m-8Ar	N02-500m-8Ar	N04-300m-8Ar	N04-3800m-8Ar	N07-1000m-8Ar	N07-300m-8Ar	N07-3800m-8Ar	P06-300m-8Ar	R16E-1000m-9Ar	R16E-300m-9Ar	R16E-3236m-9Ar
SAMC021091	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2667.9903163729414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14135.842189936468	15080.080584795473	0.0	0.0	0.0	0.0	0.0	19773.952101507795	30809.4298506673	0.0	0.0	0.0	0.0	27048.06864927744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9993.648559224153	5450.4465267453925	0.0	8436.837711568542	0.0	0.0	0.0	0.0
SAMC021092	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8410.980581481734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20659.95091871393	21562.536571667843	0.0	0.0	0.0	0.0	0.0	25580.317589289283	31889.00022025108	0.0	0.0	0.0	0.0	28137.620281097017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20897.44657551747	7456.250190938421	0.0	20833.63872215633	0.0	0.0	0.0	0.0
SAMC021093	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44082.78875608457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167018.57222649685	145576.13367373342	0.0	0.0	0.0	0.0	0.0	72657.2339402131	59481.47530165821	0.0	0.0	0.0	0.0	45369.19482811356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49450.89414967999	71499.95785787962	0.0	28318.729567072332	0.0	0.0	0.0	0.0
SAMC021095	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21526.519914035787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58717.69913874986	56794.134293047464	0.0	0.0	0.0	0.0	0.0	53211.30295930362	44126.486327430044	0.0	0.0	0.0	0.0	41674.74065035939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53912.6457351523	19578.506279142017	0.0	51635.14580393235	0.0	0.0	0.0	0.0
SAMC021096	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2818.0510838357936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14996.049828680978	16044.109167612938	0.0	0.0	0.0	0.0	0.0	21025.90267296181	30773.725219244825	0.0	0.0	0.0	0.0	27203.429185301105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9525.276875912865	5213.174427881564	0.0	8500.171073988415	0.0	0.0	0.0	0.0
SAMC026834	NA	0.0	0.0	0.0	0.0	0.0	166179.7511021429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324161.2076982715	275837.7406887061	303349.582141743	304981.5337895953	244754.43572639092	0.0	239548.1785711134	0.0	0.0	235687.20962989287	0.0	0.0	10399.45982587202	0.0	239572.59559050025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5470.996624143008	0.0	0.0	224056.13159983585	218357.37996724667	0.0	0.0	0.0	235042.1326548623	224459.5762102981	222646.73130888268	0.0	230330.4233152473	0.0	0.0	0.0	235213.9336162936	228176.08919186154	0.0	0.0	0.0	0.0	231881.73360690568	224716.3126038845	250792.53233244043	0.0	232540.4461715093	242717.0758485837	0.0	244331.65334352097	226750.04993314814	309684.3333301677	212752.80899759234	236278.45533950324	238887.09180762077	234522.49923063314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230954.08723418188	258202.91727970628	0.0	0.0	0.0	242356.26524190276	230870.0787129456	5732.882754458578	2599.838352922313	228602.12952445034	0.0	6062.158101907833	0.0	0.0	239148.36488191914	0.0	0.0	118755.16406893136	115117.18998670674	65300.208080714656	202478.95659681616	0.0	25411.113439107543	77769.56668708322	14540.758256392408	0.0	6010.972543397503	0.0	5674.134183922382	0.0	280778.61636137374	261577.148144704	43539.58328471251	45354.86668707112	289755.0552843062	266862.6575936718	0.0	280651.7543700028	245449.13413730674	48000.603732608724	115879.40982123611	0.0	189184.5373189946	434494.6781204011	265323.25982640026	131903.625652244	49834.39716147272	132208.48658629935	249892.44020755938	254441.4061436958	36726.02782872872	214542.8375214683	104990.06638437715	306584.7399541263	247648.75257661534	316105.93749800033	28891.230805365536	279462.49732334306	231407.35223188312	39903.105939233435	264741.09088545403	313235.5373668018	266552.11873976415	39621.76170907637
SAMC026836	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7863.639571681402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16691.826963982396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45443.08744685555	47753.8567917502	0.0	0.0	0.0	0.0	0.0	61340.77743168469	85810.13867172883	0.0	0.0	0.0	0.0	77034.60761871333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29565.76473223388	15665.33947181114	0.0	25190.01918734066	0.0	0.0	0.0	0.0
ST1	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST2	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST3	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
